arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
3.785999,1764971604.4094982,0.058,0.018,1.008,1.0,-3.26,-11.55,0.031,0.049,0.995,2.56,-1.63,-11.61
3.803999,1764971604.427441,0.054,0.019,1.002,1.0,-3.25,-11.55,0.027,0.039,0.991,2.56,-1.63,-11.61
3.821999,1764971604.4455218,0.058,0.018,1.003,1.0,-3.26,-11.55,0.029,0.04,0.996,2.55,-1.63,-11.61
3.84,1764971604.463516,0.058,0.016,1.003,1.0,-3.26,-11.55,0.027,0.046,0.999,2.55,-1.62,-11.61
3.858,1764971604.481378,0.062,0.016,1.007,1.0,-3.26,-11.55,0.032,0.049,0.993,2.56,-1.63,-11.61
3.876,1764971604.499454,0.055,0.014,1.004,1.0,-3.26,-11.55,0.028,0.041,0.996,2.55,-1.63,-11.6
3.893998,1764971604.5173068,0.056,0.017,1.007,0.99,-3.26,-11.55,0.03,0.047,0.994,2.55,-1.63,-11.6
3.912,1764971604.535363,0.059,0.018,1.002,1.0,-3.26,-11.55,0.029,0.042,0.992,2.55,-1.63,-11.6
3.928999,1764971604.552315,0.056,0.019,1.007,0.99,-3.25,-11.55,0.031,0.043,0.993,2.55,-1.63,-11.6
3.947,1764971604.5702589,0.055,0.014,1.003,0.99,-3.25,-11.55,0.029,0.045,0.994,2.55,-1.63,-11.6
3.965,1764971604.5883121,0.057,0.02,1.008,0.99,-3.25,-11.56,0.031,0.043,0.999,2.55,-1.63,-11.61
3.983,1764971604.606393,0.056,0.022,1.007,1.0,-3.24,-11.56,0.028,0.047,0.993,2.56,-1.63,-11.61
4.001,1764971604.6243489,0.057,0.018,1.007,1.0,-3.24,-11.56,0.031,0.042,0.995,2.55,-1.63,-11.61
4.018997,1764971604.6422138,0.054,0.016,1.008,1.0,-3.24,-11.56,0.027,0.043,0.997,2.55,-1.63,-11.61
4.036999,1764971604.660243,0.057,0.02,1.006,1.0,-3.23,-11.56,0.027,0.044,0.992,2.55,-1.63,-11.61
4.054996,1764971604.67818,0.055,0.021,1.003,1.0,-3.23,-11.55,0.026,0.045,0.995,2.55,-1.63,-11.61
4.073,1764971604.6961842,0.059,0.015,1.008,1.0,-3.23,-11.56,0.03,0.043,0.995,2.55,-1.63,-11.61
4.091,1764971604.714303,0.055,0.016,1.008,1.0,-3.23,-11.56,0.025,0.044,0.993,2.55,-1.63,-11.61
4.108999,1764971604.7322361,0.058,0.019,1.008,1.0,-3.24,-11.56,0.029,0.043,0.997,2.55,-1.63,-11.61
4.126999,1764971604.750071,0.06,0.02,1.005,1.0,-3.24,-11.56,0.034,0.046,0.995,2.55,-1.64,-11.61
4.144,1764971604.76712,0.058,0.019,1.006,1.0,-3.24,-11.56,0.028,0.048,0.996,2.55,-1.64,-11.61
4.160999,1764971604.78406,0.055,0.016,1.007,1.0,-3.23,-11.56,0.028,0.044,0.996,2.55,-1.64,-11.61
4.178,1764971604.801043,0.056,0.02,1.01,1.0,-3.23,-11.56,0.03,0.048,0.994,2.56,-1.64,-11.61
4.194998,1764971604.818105,0.058,0.018,1.008,1.0,-3.23,-11.56,0.029,0.048,0.993,2.56,-1.65,-11.61
4.213,1764971604.8360891,0.056,0.014,1.006,1.0,-3.23,-11.57,0.031,0.042,0.993,2.56,-1.65,-11.61
4.230999,1764971604.8540878,0.058,0.016,1.002,1.0,-3.23,-11.57,0.025,0.046,0.996,2.56,-1.64,-11.61
4.249,1764971604.872084,0.06,0.016,1.007,0.99,-3.23,-11.57,0.029,0.049,0.994,2.57,-1.64,-11.61
4.267,1764971604.890026,0.062,0.017,1.01,0.99,-3.24,-11.57,0.028,0.043,0.996,2.56,-1.64,-11.61
4.284997,1764971604.908095,0.06,0.018,1.003,0.99,-3.25,-11.57,0.026,0.037,0.992,2.56,-1.64,-11.61
4.302,1764971604.924942,0.06,0.024,1.005,1.0,-3.25,-11.57,0.026,0.047,0.996,2.56,-1.64,-11.61
4.319,1764971604.941992,0.058,0.022,1.007,1.0,-3.26,-11.57,0.028,0.048,0.993,2.57,-1.63,-11.61
4.337,1764971604.959984,0.057,0.017,1.004,1.0,-3.25,-11.57,0.029,0.046,0.999,2.56,-1.63,-11.61
4.355,1764971604.977995,0.057,0.017,1.006,1.0,-3.25,-11.57,0.03,0.045,0.997,2.57,-1.63,-11.61
4.372999,1764971604.9959512,0.058,0.019,1.005,1.0,-3.25,-11.57,0.03,0.047,0.995,2.57,-1.63,-11.61
4.389999,1764971605.013263,0.057,0.019,1.006,1.0,-3.25,-11.57,0.033,0.045,0.997,2.57,-1.64,-11.61
4.406999,1764971605.0299678,0.057,0.015,1.005,1.0,-3.25,-11.57,0.032,0.044,0.997,2.57,-1.64,-11.61
4.424,1764971605.046952,0.054,0.018,1.002,0.99,-3.25,-11.57,0.028,0.041,0.994,2.57,-1.64,-11.61
4.441,1764971605.063935,0.061,0.015,1.007,0.99,-3.26,-11.58,0.031,0.045,0.995,2.57,-1.64,-11.61
4.459,1764971605.081943,0.057,0.019,1.004,1.0,-3.25,-11.58,0.031,0.048,0.996,2.57,-1.65,-11.61
4.476997,1764971605.099964,0.056,0.017,1.005,1.0,-3.25,-11.57,0.028,0.043,0.992,2.57,-1.65,-11.61
4.494997,1764971605.117932,0.061,0.016,1.005,1.0,-3.25,-11.58,0.029,0.042,0.991,2.57,-1.65,-11.61
4.513,1764971605.135839,0.059,0.02,1.004,1.0,-3.25,-11.58,0.029,0.046,0.992,2.57,-1.65,-11.61
4.53,1764971605.1527839,0.055,0.019,1.005,1.0,-3.25,-11.58,0.03,0.046,0.998,2.57,-1.65,-11.61
4.546996,1764971605.169827,0.056,0.018,1.007,1.0,-3.25,-11.58,0.032,0.043,0.995,2.57,-1.65,-11.61
4.563999,1764971605.18673,0.057,0.018,1.005,1.0,-3.25,-11.58,0.03,0.043,0.996,2.57,-1.66,-11.61
4.581999,1764971605.204865,0.055,0.016,1.001,0.99,-3.24,-11.58,0.029,0.048,0.993,2.57,-1.66,-11.61
4.599999,1764971605.2227252,0.057,0.021,1.005,1.0,-3.24,-11.58,0.024,0.046,0.993,2.57,-1.65,-11.6
4.616999,1764971605.239716,0.059,0.02,1.002,1.0,-3.24,-11.58,0.024,0.045,0.994,2.57,-1.64,-11.61
4.634,1764971605.257557,0.06,0.016,1.006,1.0,-3.25,-11.59,0.032,0.045,0.998,2.57,-1.64,-11.61
4.651,1764971605.274438,0.059,0.022,1.008,1.0,-3.25,-11.59,0.032,0.045,0.994,2.57,-1.65,-11.61
4.668001,1764971605.290687,0.056,0.019,1.008,1.0,-3.25,-11.59,0.033,0.045,0.997,2.56,-1.65,-11.61
4.686,1764971605.308799,0.055,0.017,1.006,1.0,-3.25,-11.59,0.027,0.043,0.993,2.57,-1.65,-11.61
4.704,1764971605.326745,0.059,0.018,1.002,1.0,-3.25,-11.59,0.03,0.047,0.996,2.57,-1.65,-11.61
4.721997,1764971605.3446841,0.058,0.019,1.007,1.0,-3.26,-11.59,0.027,0.048,0.992,2.57,-1.65,-11.61
4.74,1764971605.362703,0.058,0.017,1.007,1.0,-3.26,-11.59,0.029,0.042,0.991,2.57,-1.65,-11.61
4.756999,1764971605.379748,0.058,0.013,1.006,0.99,-3.25,-11.59,0.028,0.045,0.995,2.57,-1.65,-11.61
4.774997,1764971605.397693,0.057,0.018,1.007,0.99,-3.26,-11.58,0.029,0.044,0.994,2.57,-1.64,-11.61
4.792999,1764971605.41564,0.055,0.019,1.002,0.99,-3.25,-11.58,0.033,0.043,0.997,2.57,-1.65,-11.61
4.810996,1764971605.433623,0.06,0.019,1.006,0.99,-3.26,-11.59,0.028,0.046,0.996,2.57,-1.65,-11.61
4.829,1764971605.451543,0.053,0.017,1.003,0.99,-3.26,-11.58,0.025,0.044,0.993,2.57,-1.64,-11.61
4.846,1764971605.468574,0.06,0.02,1.007,1.0,-3.26,-11.58,0.025,0.045,0.994,2.57,-1.64,-11.61
4.863,1764971605.485547,0.059,0.016,1.005,0.99,-3.26,-11.59,0.028,0.046,0.995,2.57,-1.64,-11.61
4.880996,1764971605.503593,0.056,0.018,1.001,0.99,-3.26,-11.59,0.028,0.043,0.997,2.57,-1.64,-11.6
4.899,1764971605.521594,0.06,0.014,1.001,0.99,-3.26,-11.59,0.031,0.045,0.995,2.57,-1.64,-11.6
4.917,1764971605.540295,0.058,0.019,1.007,0.99,-3.26,-11.59,0.029,0.042,0.998,2.57,-1.64,-11.61
4.935,1764971605.557478,0.059,0.016,1.01,0.99,-3.27,-11.59,0.03,0.043,0.995,2.57,-1.64,-11.6
4.953,1764971605.5755048,0.054,0.02,1.004,0.99,-3.26,-11.59,0.032,0.047,0.991,2.57,-1.65,-11.6
4.971,1764971605.593386,0.058,0.021,1.006,0.99,-3.27,-11.59,0.027,0.043,0.994,2.57,-1.65,-11.6
4.988,1764971605.610394,0.058,0.019,1.005,0.99,-3.27,-11.59,0.028,0.045,0.992,2.57,-1.65,-11.6
5.006,1764971605.6283982,0.057,0.013,1.004,0.99,-3.27,-11.59,0.029,0.042,0.995,2.57,-1.65,-11.6
5.023997,1764971605.646395,0.058,0.015,1.006,0.98,-3.27,-11.59,0.03,0.046,0.996,2.57,-1.65,-11.6
5.041997,1764971605.664418,0.056,0.018,1.005,0.99,-3.27,-11.59,0.032,0.051,0.996,2.58,-1.65,-11.6
5.06,1764971605.682414,0.06,0.018,1.01,0.98,-3.27,-11.59,0.028,0.043,0.995,2.57,-1.65,-11.6
5.078,1764971605.7004008,0.057,0.017,1.01,0.98,-3.27,-11.59,0.027,0.04,0.997,2.57,-1.65,-11.6
5.096,1764971605.71836,0.056,0.018,1.001,0.99,-3.26,-11.59,0.024,0.046,0.991,2.57,-1.65,-11.6
5.113999,1764971605.736396,0.057,0.017,1.006,0.99,-3.26,-11.59,0.031,0.048,0.994,2.58,-1.65,-11.6
5.132,1764971605.754357,0.055,0.016,1.007,0.98,-3.26,-11.59,0.031,0.044,0.999,2.58,-1.65,-11.6
5.15,1764971605.772369,0.059,0.02,1.003,0.99,-3.26,-11.59,0.028,0.04,0.997,2.57,-1.65,-11.6
5.168,1764971605.79037,0.061,0.018,1.007,0.99,-3.26,-11.59,0.027,0.044,0.993,2.57,-1.64,-11.6
5.184997,1764971605.809263,0.06,0.018,1.007,0.98,-3.27,-11.6,0.028,0.043,0.996,2.57,-1.64,-11.6
5.202999,1764971605.8253162,0.059,0.014,1.009,0.98,-3.27,-11.6,0.028,0.041,0.996,2.57,-1.64,-11.6
5.221,1764971605.8432431,0.056,0.019,1.009,0.98,-3.27,-11.6,0.031,0.043,0.998,2.57,-1.64,-11.6
5.239,1764971605.8613708,0.061,0.015,1.006,0.98,-3.27,-11.6,0.03,0.045,0.992,2.57,-1.65,-11.6
5.257,1764971605.879356,0.057,0.019,1.007,0.98,-3.26,-11.6,0.031,0.048,0.994,2.57,-1.65,-11.6
5.275,1764971605.89726,0.057,0.015,1.003,0.98,-3.27,-11.6,0.029,0.044,0.998,2.57,-1.65,-11.6
5.293,1764971605.9151978,0.059,0.022,1.008,0.98,-3.27,-11.6,0.029,0.043,0.995,2.56,-1.65,-11.6
5.311004,1764971605.933263,0.063,0.021,1.007,0.99,-3.27,-11.6,0.029,0.044,0.999,2.56,-1.65,-11.6
5.329,1764971605.9512079,0.059,0.02,1.007,0.99,-3.27,-11.6,0.03,0.045,0.994,2.56,-1.66,-11.6
5.346997,1764971605.969246,0.057,0.015,1.0,0.99,-3.27,-11.6,0.027,0.043,0.996,2.56,-1.65,-11.6
5.365,1764971605.9871712,0.059,0.017,1.005,0.99,-3.27,-11.6,0.031,0.044,0.996,2.56,-1.65,-11.6
5.382996,1764971606.005253,0.056,0.02,1.002,0.99,-3.27,-11.6,0.028,0.043,0.993,2.56,-1.65,-11.6
5.401,1764971606.023029,0.058,0.013,1.006,0.98,-3.27,-11.61,0.026,0.044,0.997,2.56,-1.65,-11.6
5.418,1764971606.040149,0.06,0.018,1.008,0.98,-3.28,-11.61,0.028,0.044,0.993,2.56,-1.65,-11.6
5.435,1764971606.057077,0.06,0.013,1.01,0.98,-3.28,-11.61,0.026,0.046,0.995,2.57,-1.65,-11.6
5.452,1764971606.07477,0.057,0.018,1.004,0.98,-3.28,-11.61,0.028,0.045,0.995,2.57,-1.64,-11.6
5.470001,1764971606.092057,0.058,0.017,1.007,0.98,-3.28,-11.61,0.033,0.04,0.994,2.56,-1.65,-11.6
5.488,1764971606.110097,0.058,0.019,1.007,0.98,-3.28,-11.61,0.031,0.043,0.991,2.56,-1.65,-11.6
5.506,1764971606.128105,0.057,0.019,1.007,0.98,-3.27,-11.61,0.028,0.046,0.995,2.56,-1.65,-11.59
5.523996,1764971606.146105,0.062,0.017,1.004,0.98,-3.28,-11.61,0.031,0.043,0.995,2.56,-1.65,-11.59
5.542,1764971606.1639838,0.057,0.017,1.007,0.98,-3.28,-11.61,0.028,0.045,0.993,2.55,-1.65,-11.6
5.559,1764971606.181,0.057,0.015,1.006,0.98,-3.28,-11.61,0.023,0.046,0.997,2.56,-1.65,-11.59
5.576,1764971606.1979818,0.057,0.017,1.005,0.98,-3.28,-11.61,0.024,0.042,0.993,2.55,-1.64,-11.6
5.593999,1764971606.215988,0.06,0.02,1.003,0.98,-3.28,-11.61,0.03,0.048,0.997,2.56,-1.64,-11.6
5.612,1764971606.2339919,0.057,0.012,1.005,0.97,-3.28,-11.61,0.024,0.045,0.995,2.56,-1.64,-11.6
5.629999,1764971606.2518752,0.057,0.02,1.006,0.98,-3.28,-11.61,0.029,0.047,0.993,2.56,-1.64,-11.6
5.647,1764971606.268854,0.059,0.016,1.005,0.97,-3.28,-11.61,0.03,0.045,0.991,2.56,-1.64,-11.6
5.663999,1764971606.2859368,0.056,0.018,1.006,0.97,-3.28,-11.61,0.028,0.047,0.995,2.56,-1.64,-11.59
5.681999,1764971606.303871,0.057,0.017,1.008,0.97,-3.28,-11.61,0.03,0.042,0.994,2.56,-1.64,-11.59
5.7,1764971606.321849,0.057,0.019,1.003,0.98,-3.27,-11.62,0.029,0.044,0.996,2.55,-1.64,-11.59
5.717996,1764971606.34082,0.059,0.021,1.005,0.98,-3.28,-11.62,0.027,0.042,0.996,2.55,-1.64,-11.59
5.736,1764971606.357895,0.055,0.015,1.007,0.98,-3.27,-11.62,0.026,0.045,0.993,2.55,-1.64,-11.59
5.753996,1764971606.375732,0.059,0.018,1.009,0.98,-3.27,-11.62,0.027,0.047,0.995,2.55,-1.63,-11.6
5.770997,1764971606.392718,0.059,0.019,1.008,0.98,-3.27,-11.62,0.024,0.046,0.994,2.56,-1.63,-11.59
5.787999,1764971606.41052,0.058,0.017,1.006,0.98,-3.27,-11.63,0.028,0.046,0.993,2.56,-1.63,-11.59
5.805,1764971606.4267929,0.056,0.016,1.002,0.97,-3.27,-11.63,0.034,0.041,0.993,2.56,-1.64,-11.59
5.823,1764971606.444768,0.057,0.017,1.007,0.97,-3.27,-11.63,0.033,0.044,0.997,2.56,-1.64,-11.6
5.841,1764971606.4628348,0.057,0.018,1.001,0.98,-3.27,-11.63,0.028,0.047,0.994,2.56,-1.64,-11.59
5.859,1764971606.4806862,0.06,0.018,1.005,0.97,-3.27,-11.63,0.031,0.041,0.995,2.55,-1.64,-11.59
5.876,1764971606.497696,0.058,0.019,1.004,0.97,-3.27,-11.63,0.034,0.045,0.996,2.55,-1.64,-11.59
5.893,1764971606.514708,0.061,0.017,1.005,0.98,-3.28,-11.63,0.027,0.045,0.995,2.56,-1.64,-11.59
5.909999,1764971606.531759,0.057,0.018,1.006,0.98,-3.28,-11.63,0.027,0.045,0.993,2.56,-1.64,-11.6
5.926999,1764971606.549484,0.061,0.019,1.009,0.98,-3.28,-11.64,0.029,0.048,0.996,2.56,-1.64,-11.6
5.945,1764971606.5666602,0.057,0.018,1.007,0.98,-3.28,-11.64,0.028,0.044,0.993,2.56,-1.64,-11.6
5.963,1764971606.584633,0.056,0.017,1.008,0.98,-3.28,-11.64,0.026,0.048,0.994,2.56,-1.64,-11.6
5.98,1764971606.602954,0.057,0.018,1.005,0.98,-3.27,-11.64,0.032,0.046,0.998,2.57,-1.65,-11.6
5.998,1764971606.619626,0.055,0.02,1.001,0.98,-3.27,-11.64,0.025,0.043,0.994,2.56,-1.64,-11.6
6.015,1764971606.636607,0.057,0.017,1.007,0.98,-3.27,-11.64,0.031,0.039,0.994,2.56,-1.64,-11.6
6.032997,1764971606.654665,0.056,0.017,1.006,0.98,-3.26,-11.64,0.027,0.045,0.99,2.56,-1.64,-11.6
6.050999,1764971606.6734478,0.052,0.019,1.008,0.98,-3.26,-11.64,0.031,0.044,0.996,2.56,-1.64,-11.6
6.068997,1764971606.690568,0.056,0.019,1.006,0.98,-3.25,-11.64,0.028,0.044,0.997,2.55,-1.64,-11.6
6.086997,1764971606.708527,0.057,0.016,1.005,0.98,-3.26,-11.64,0.03,0.04,0.995,2.55,-1.64,-11.6
6.105,1764971606.7265651,0.057,0.019,1.007,0.98,-3.25,-11.64,0.03,0.045,0.992,2.55,-1.65,-11.6
6.123,1764971606.744527,0.056,0.02,1.004,0.98,-3.25,-11.64,0.028,0.041,0.994,2.55,-1.65,-11.6
6.141,1764971606.762559,0.057,0.016,1.005,0.98,-3.25,-11.64,0.029,0.042,0.992,2.54,-1.65,-11.6
6.159,1764971606.7806358,0.059,0.021,1.008,0.98,-3.25,-11.65,0.028,0.041,0.992,2.54,-1.65,-11.6
6.177,1764971606.79846,0.06,0.019,1.008,0.98,-3.26,-11.65,0.033,0.045,0.995,2.54,-1.65,-11.6
6.194,1764971606.815563,0.061,0.016,1.006,0.98,-3.26,-11.65,0.03,0.049,0.994,2.55,-1.65,-11.6
6.211997,1764971606.8336,0.055,0.018,1.006,0.98,-3.26,-11.65,0.031,0.045,0.993,2.55,-1.66,-11.6
6.23,1764971606.851451,0.059,0.02,1.003,0.99,-3.26,-11.65,0.028,0.046,0.991,2.56,-1.66,-11.6
6.248,1764971606.869392,0.056,0.017,1.004,0.98,-3.26,-11.65,0.031,0.046,0.989,2.55,-1.66,-11.6
6.266,1764971606.887436,0.059,0.018,1.004,0.98,-3.26,-11.66,0.028,0.045,0.995,2.55,-1.66,-11.6
6.284001,1764971606.905453,0.059,0.018,1.002,0.98,-3.26,-11.66,0.027,0.046,0.996,2.56,-1.65,-11.61
6.302,1764971606.923418,0.057,0.02,1.008,0.99,-3.26,-11.66,0.029,0.042,0.997,2.55,-1.66,-11.6
6.319999,1764971606.941368,0.054,0.018,1.002,0.99,-3.26,-11.66,0.023,0.044,0.995,2.55,-1.65,-11.61
6.338,1764971606.9593449,0.056,0.019,1.007,0.99,-3.25,-11.65,0.029,0.045,0.996,2.56,-1.65,-11.61
6.355997,1764971606.977377,0.058,0.018,1.006,0.99,-3.25,-11.65,0.028,0.046,0.996,2.56,-1.65,-11.61
6.373996,1764971606.995262,0.056,0.017,1.005,0.99,-3.26,-11.66,0.032,0.044,0.994,2.56,-1.65,-11.61
6.391997,1764971607.013422,0.06,0.017,1.005,0.99,-3.26,-11.66,0.031,0.044,0.995,2.55,-1.66,-11.61
6.41,1764971607.031334,0.061,0.018,1.005,0.99,-3.26,-11.66,0.029,0.048,0.995,2.56,-1.66,-11.61
6.428,1764971607.0493598,0.059,0.02,1.009,0.99,-3.27,-11.66,0.028,0.043,0.992,2.55,-1.65,-11.61
6.445999,1764971607.0672598,0.058,0.015,1.004,0.99,-3.27,-11.66,0.026,0.044,0.995,2.55,-1.65,-11.61
6.463999,1764971607.085197,0.054,0.019,1.007,0.99,-3.26,-11.66,0.028,0.046,0.996,2.56,-1.65,-11.61
6.482006,1764971607.103287,0.058,0.021,1.003,0.99,-3.27,-11.66,0.03,0.049,0.996,2.56,-1.65,-11.61
6.499998,1764971607.12127,0.057,0.011,1.005,0.99,-3.27,-11.66,0.028,0.044,0.994,2.56,-1.65,-11.61
6.517999,1764971607.1392372,0.057,0.018,1.005,0.99,-3.27,-11.66,0.03,0.047,0.995,2.57,-1.65,-11.61
6.535999,1764971607.157265,0.062,0.021,1.003,0.99,-3.27,-11.66,0.028,0.049,0.995,2.57,-1.65,-11.61
6.554,1764971607.1752279,0.057,0.018,1.008,0.99,-3.27,-11.66,0.03,0.044,0.994,2.57,-1.65,-11.61
6.571998,1764971607.1931689,0.056,0.016,1.008,0.99,-3.27,-11.66,0.025,0.044,0.999,2.57,-1.65,-11.61
6.588998,1764971607.210134,0.053,0.017,1.004,0.99,-3.26,-11.66,0.027,0.044,0.993,2.57,-1.64,-11.61
6.605999,1764971607.2272599,0.059,0.02,1.001,0.99,-3.27,-11.66,0.032,0.046,0.995,2.57,-1.65,-11.61
6.623,1764971607.244168,0.057,0.021,1.006,0.99,-3.27,-11.66,0.025,0.042,0.998,2.57,-1.64,-11.61
6.641,1764971607.2621849,0.055,0.015,0.999,0.99,-3.27,-11.66,0.024,0.045,0.994,2.57,-1.64,-11.61
6.659,1764971607.280103,0.058,0.018,1.002,0.99,-3.27,-11.66,0.029,0.048,0.993,2.57,-1.64,-11.61
6.677,1764971607.2980962,0.057,0.018,1.009,0.99,-3.27,-11.66,0.028,0.051,0.996,2.57,-1.64,-11.61
6.694999,1764971607.316024,0.06,0.021,1.007,1.0,-3.27,-11.66,0.027,0.047,0.997,2.58,-1.64,-11.61
6.712,1764971607.332976,0.058,0.012,1.008,0.99,-3.27,-11.67,0.023,0.047,0.997,2.58,-1.63,-11.61
6.729,1764971607.3499498,0.061,0.021,1.001,0.99,-3.27,-11.66,0.03,0.046,0.989,2.58,-1.64,-11.61
6.746,1764971607.36692,0.056,0.021,1.007,0.99,-3.27,-11.66,0.029,0.049,0.996,2.58,-1.64,-11.61
6.763999,1764971607.385035,0.056,0.02,1.007,0.99,-3.27,-11.67,0.026,0.043,0.997,2.58,-1.63,-11.61
6.781998,1764971607.4029598,0.057,0.013,1.007,0.99,-3.27,-11.67,0.032,0.044,0.995,2.58,-1.64,-11.61
6.799001,1764971607.419868,0.058,0.02,1.001,0.99,-3.27,-11.67,0.025,0.047,0.99,2.59,-1.63,-11.61
6.816,1764971607.436865,0.058,0.018,1.007,0.99,-3.27,-11.67,0.027,0.046,0.995,2.59,-1.63,-11.61
6.833,1764971607.453922,0.054,0.015,1.006,0.99,-3.27,-11.67,0.029,0.04,0.995,2.58,-1.63,-11.61
6.849999,1764971607.4708438,0.059,0.016,1.005,0.99,-3.27,-11.67,0.03,0.045,0.992,2.58,-1.63,-11.61
6.868,1764971607.489564,0.059,0.018,1.007,0.99,-3.27,-11.67,0.034,0.048,0.994,2.58,-1.63,-11.61
6.885996,1764971607.506863,0.057,0.015,1.006,0.99,-3.27,-11.67,0.029,0.047,1.0,2.58,-1.63,-11.61
6.903999,1764971607.524912,0.057,0.017,1.009,0.98,-3.27,-11.67,0.03,0.04,0.995,2.58,-1.64,-11.61
6.922,1764971607.542752,0.057,0.014,1.003,0.98,-3.27,-11.67,0.028,0.045,0.993,2.58,-1.64,-11.61
6.939,1764971607.559832,0.058,0.019,1.002,0.98,-3.27,-11.67,0.031,0.045,0.991,2.58,-1.64,-11.6
6.955997,1764971607.576755,0.058,0.016,1.007,0.98,-3.27,-11.67,0.026,0.04,0.993,2.58,-1.64,-11.6
6.973,1764971607.5938299,0.057,0.015,1.009,0.98,-3.27,-11.67,0.026,0.046,0.994,2.58,-1.63,-11.6
6.99,1764971607.610763,0.056,0.02,1.005,0.98,-3.27,-11.67,0.029,0.048,0.998,2.59,-1.64,-11.6
7.008,1764971607.62876,0.057,0.013,1.002,0.97,-3.27,-11.68,0.03,0.044,0.993,2.59,-1.64,-11.6
7.025998,1764971607.6467662,0.054,0.014,1.006,0.97,-3.26,-11.68,0.027,0.041,0.998,2.58,-1.64,-11.6
7.042999,1764971607.663737,0.055,0.017,1.002,0.97,-3.26,-11.68,0.029,0.044,0.993,2.58,-1.64,-11.6
7.059996,1764971607.682254,0.055,0.018,1.006,0.97,-3.26,-11.68,0.025,0.05,0.997,2.58,-1.63,-11.6
7.077,1764971607.697675,0.059,0.016,1.008,0.97,-3.26,-11.68,0.03,0.047,0.992,2.58,-1.64,-11.6
7.094999,1764971607.7156868,0.057,0.017,1.005,0.97,-3.26,-11.68,0.026,0.043,0.997,2.58,-1.63,-11.6
7.112996,1764971607.73379,0.059,0.02,1.008,0.98,-3.26,-11.68,0.025,0.044,0.997,2.58,-1.63,-11.6
7.130996,1764971607.751997,0.056,0.017,1.004,0.98,-3.25,-11.68,0.029,0.043,0.993,2.58,-1.63,-11.6
7.149,1764971607.76966,0.057,0.021,1.005,0.98,-3.25,-11.68,0.03,0.048,0.993,2.58,-1.63,-11.6
7.166,1764971607.78672,0.058,0.02,1.005,0.98,-3.25,-11.68,0.029,0.044,0.997,2.57,-1.63,-11.6
7.183997,1764971607.8046641,0.057,0.015,1.006,0.98,-3.25,-11.68,0.031,0.046,0.999,2.58,-1.63,-11.6
7.200999,1764971607.821645,0.055,0.019,1.008,0.98,-3.24,-11.68,0.031,0.047,0.995,2.58,-1.63,-11.6
7.217997,1764971607.8387551,0.057,0.02,1.007,0.98,-3.24,-11.68,0.03,0.04,0.997,2.57,-1.63,-11.6
7.236,1764971607.856568,0.058,0.017,1.008,0.98,-3.24,-11.68,0.024,0.04,0.998,2.57,-1.63,-11.6
7.253997,1764971607.874589,0.059,0.015,1.006,0.98,-3.24,-11.68,0.027,0.044,0.991,2.56,-1.63,-11.6
7.271999,1764971607.8926668,0.06,0.019,1.005,0.98,-3.24,-11.68,0.03,0.045,0.994,2.57,-1.63,-11.6
7.29,1764971607.9105952,0.056,0.019,1.006,0.98,-3.24,-11.68,0.032,0.046,0.998,2.57,-1.63,-11.59
7.308,1764971607.928591,0.062,0.018,1.005,0.98,-3.25,-11.68,0.032,0.044,0.992,2.57,-1.63,-11.59
7.325999,1764971607.946562,0.061,0.016,1.003,0.98,-3.25,-11.68,0.03,0.045,0.992,2.57,-1.63,-11.59
7.344,1764971607.9645078,0.061,0.017,1.009,0.98,-3.25,-11.68,0.027,0.044,0.995,2.56,-1.63,-11.59
7.362,1764971607.9825659,0.062,0.022,1.006,0.98,-3.26,-11.68,0.025,0.047,0.994,2.57,-1.63,-11.59
7.379999,1764971608.0005178,0.055,0.018,1.006,0.98,-3.26,-11.68,0.027,0.04,0.996,2.56,-1.63,-11.59
7.398,1764971608.018836,0.055,0.018,1.001,0.98,-3.25,-11.68,0.029,0.044,0.991,2.57,-1.63,-11.59
7.415999,1764971608.036577,0.061,0.014,1.005,0.98,-3.25,-11.68,0.029,0.042,0.993,2.56,-1.63,-11.59
7.434,1764971608.054398,0.059,0.019,1.008,0.98,-3.26,-11.68,0.028,0.044,0.994,2.56,-1.63,-11.59
7.452,1764971608.072425,0.057,0.016,1.008,0.98,-3.26,-11.68,0.028,0.047,0.993,2.56,-1.63,-11.59
7.47,1764971608.090475,0.057,0.021,1.007,0.98,-3.26,-11.68,0.03,0.043,0.994,2.56,-1.63,-11.59
7.487999,1764971608.108415,0.057,0.019,1.008,0.98,-3.26,-11.68,0.027,0.047,0.997,2.56,-1.63,-11.59
7.505999,1764971608.12649,0.057,0.018,1.006,0.99,-3.26,-11.68,0.032,0.047,0.995,2.57,-1.63,-11.59
7.523999,1764971608.144418,0.057,0.014,0.997,0.98,-3.26,-11.68,0.032,0.045,0.993,2.57,-1.64,-11.58
7.541998,1764971608.162422,0.06,0.019,1.007,0.98,-3.26,-11.68,0.028,0.046,0.995,2.57,-1.64,-11.59
7.56,1764971608.180415,0.057,0.018,1.004,0.98,-3.26,-11.68,0.03,0.043,0.996,2.56,-1.64,-11.59
