time_s,rel_rate_x,rel_rate_y,rel_rate_z,rel_rate_dominant,rel_rate_magnitude,rel_angle_x,rel_angle_y,rel_angle_z,rel_angle_dominant,rel_angle_magnitude,accel_magnitude_tibia
15.168,2.7779,0.5556,0.0,2.7779,2.8329,-2.7647,-0.8441,18.2812,-2.7647,18.5083,0.9933
15.185001,3.5292,0.0,0.0,3.5292,3.5292,-2.7047,-0.8441,18.2812,-2.7047,18.4994,0.9926
15.202,4.1179,0.5883,0.0,4.1179,4.1597,-2.6347,-0.8341,18.2812,-2.6347,18.4889,0.9944
15.219001,3.5292,0.0,0.0,3.5292,3.5292,-2.5747,-0.8341,18.2812,-2.5747,18.4804,0.9934
15.236001,4.1176,1.1765,0.0,4.1176,4.2824,-2.5047,-0.8141,18.2812,-2.5047,18.4699,0.9942
15.254001,3.3333,0.0,0.0,3.3333,3.3333,-2.4447,-0.8141,18.2812,-2.4447,18.4619,0.9942
15.271001,3.5294,0.5882,0.0,3.5294,3.5781,-2.3847,-0.8041,18.2812,-2.3847,18.4536,0.9945
15.288,2.9413,0.0,0.0,2.9413,2.9413,-2.3347,-0.8041,18.2812,-2.3347,18.4472,0.9992
15.306,3.3333,0.0,0.0,3.3333,3.3333,-2.2747,-0.8041,18.2812,-2.2747,18.4397,0.9934
15.323001,2.941,0.0,0.0,2.941,2.941,-2.2247,-0.8041,18.2812,-2.2247,18.4336,0.9944
15.341001,2.7778,1.1111,0.0,2.7778,2.9918,-2.1747,-0.7841,18.2812,-2.1747,18.4268,0.9983
15.359001,3.3333,0.0,0.0,3.3333,3.3333,-2.1147,-0.7841,18.2812,-2.1147,18.4198,0.9982
15.377,3.3335,-0.0,0.0,3.3335,3.3335,-2.0547,-0.7841,18.2812,-2.0547,18.413,0.9963
15.395001,1.6666,0.0,0.5555,1.6666,1.7567,-2.0247,-0.7841,18.2912,-2.0247,18.4196,0.996
15.412998,2.7782,1.1113,0.0,2.7782,2.9923,-1.9747,-0.7641,18.2912,-1.9747,18.4133,0.9972
15.431,2.222,0.0,0.5555,2.222,2.2904,-1.9347,-0.7641,18.3012,-1.9347,18.419,0.9973
15.448998,2.7781,0.0,0.0,2.7781,2.7781,-1.8847,-0.7641,18.3012,-1.8847,18.4138,0.9974
15.466001,1.7644,0.0,0.0,1.7644,1.7644,-1.8547,-0.7641,18.3012,-1.8547,18.4108,0.9964
15.483001,2.3529,0.0,0.0,2.3529,2.3529,-1.8147,-0.7641,18.3012,-1.8147,18.4068,0.9972
15.500998,2.7782,0.0,0.0,2.7782,2.7782,-1.7647,-0.7641,18.3012,-1.7647,18.4019,0.9943
15.519001,2.2219,1.1109,0.0,2.2219,2.4841,-1.7247,-0.7441,18.3012,-1.7247,18.3973,0.9973
15.537001,2.2222,-0.5556,0.0,2.2222,2.2906,-1.6847,-0.7541,18.3012,-1.6847,18.394,0.9972
15.554999,1.6669,0.0,0.5556,1.6669,1.757,-1.6547,-0.7541,18.3112,-1.6547,18.4012,0.9932
15.573001,2.7775,0.0,0.0,2.7775,2.7775,-1.6047,-0.7541,18.3112,-1.6047,18.3968,0.9984
15.590001,2.3529,0.5882,0.0,2.3529,2.4254,-1.5647,-0.7441,18.3112,-1.5647,18.393,0.9954
15.607001,2.3529,0.5882,0.0,2.3529,2.4254,-1.5247,-0.7341,18.3112,-1.5247,18.3892,0.9962
15.624998,2.7782,0.0,0.0,2.7782,2.7782,-1.4747,-0.7341,18.3112,-1.4747,18.3851,0.9992
15.643001,1.6664,0.5555,0.5555,1.6664,1.8423,-1.4447,-0.7241,18.3212,-1.4447,18.3923,0.9933
15.661001,1.6667,0.0,0.0,1.6667,1.6667,-1.4147,-0.7241,18.3212,-1.4147,18.39,0.994
15.678997,1.667,0.0,0.0,1.667,1.667,-1.3847,-0.7241,18.3212,-1.3847,18.3877,0.996
15.697001,1.6663,0.5554,0.5554,1.6663,1.8422,-1.3547,-0.7141,18.3312,-1.3547,18.395,0.9972
15.715,1.6668,0.0,0.0,1.6668,1.6668,-1.3247,-0.7141,18.3312,-1.3247,18.3928,0.9951
15.733001,1.111,-0.5555,0.0,1.111,1.2422,-1.3047,-0.7241,18.3312,-1.3047,18.3918,0.9981
15.751002,2.2221,0.5555,0.0,2.2221,2.2905,-1.2647,-0.7141,18.3312,-1.2647,18.3886,0.9932
15.769001,2.2223,0.0,-0.5556,2.2223,2.2907,-1.2247,-0.7141,18.3212,-1.2247,18.3759,0.9933
15.786001,1.1765,0.0,0.0,1.1765,1.1765,-1.2047,-0.7141,18.3212,-1.2047,18.3746,0.9972
15.803998,1.6669,0.0,0.0,1.6669,1.6669,-1.1747,-0.7141,18.3212,-1.1747,18.3727,0.9982
15.822,2.222,0.5555,0.5555,2.222,2.3568,-1.1347,-0.7041,18.3312,-1.1347,18.3798,0.9943
15.839998,1.1112,0.0,0.0,1.1112,1.1112,-1.1147,-0.7041,18.3312,-1.1147,18.3785,0.9942
15.858001,1.1109,0.0,0.0,1.1109,1.1109,-1.0947,-0.7041,18.3312,-1.0947,18.3773,0.9951
15.876001,2.7778,0.0,0.5556,2.7778,2.8328,-1.0447,-0.7041,18.3412,-1.0447,18.3844,0.998
15.894001,1.6667,0.0,0.0,1.6667,1.6667,-1.0147,-0.7041,18.3412,-1.0147,18.3827,0.9935
15.912001,1.1111,0.0,0.0,1.1111,1.1111,-0.9947,-0.7041,18.3412,-0.9947,18.3816,0.9942
15.930001,1.1111,0.5556,0.0,1.1111,1.2423,-0.9747,-0.6941,18.3412,-0.9747,18.3802,0.9958
15.948001,1.6667,-0.5556,0.0,1.6667,1.7568,-0.9447,-0.7041,18.3412,-0.9447,18.379,0.9963
15.966,1.1112,0.0,0.0,1.1112,1.1112,-0.9247,-0.7041,18.3412,-0.9247,18.378,0.9973
15.983999,1.1112,0.5556,0.0,1.1112,1.2423,-0.9047,-0.6941,18.3412,-0.9047,18.3766,0.9972
16.001,1.7646,0.0,0.5882,1.7646,1.8601,-0.8747,-0.6941,18.3512,-0.8747,18.3851,0.9991
16.018,1.7647,0.5882,0.0,1.7647,1.8602,-0.8447,-0.6841,18.3512,-0.8447,18.3833,0.9961
16.035001,1.1764,0.0,-0.5882,1.1764,1.3153,-0.8247,-0.6841,18.3412,-0.8247,18.3724,0.9962
16.052,1.1765,-0.5883,-0.5883,1.1765,1.441,-0.8047,-0.6941,18.3312,-0.8047,18.362,0.9942
16.070001,1.6666,0.0,1.111,1.6666,2.003,-0.7747,-0.6941,18.3512,-0.7747,18.3806,0.997
16.087997,1.1114,1.1114,0.0,1.1114,1.5717,-0.7547,-0.6741,18.3512,-0.7547,18.3791,0.9952
16.106001,1.1109,0.0,0.0,1.1109,1.1109,-0.7347,-0.6741,18.3512,-0.7347,18.3782,0.9941
16.122997,1.1767,0.5884,0.5884,1.1767,1.4412,-0.7147,-0.6641,18.3612,-0.7147,18.3871,0.998
16.140001,1.1762,0.0,0.0,1.1762,1.1762,-0.6947,-0.6641,18.3612,-0.6947,18.3863,0.9922
16.157001,1.1765,0.0,0.0,1.1765,1.1765,-0.6747,-0.6641,18.3612,-0.6747,18.3856,1.0003
16.173998,0.5883,0.0,0.0,0.5883,0.5883,-0.6647,-0.6641,18.3612,-0.6647,18.3852,0.996
16.191998,1.1111,0.0,0.0,1.1111,1.1111,-0.6447,-0.6641,18.3612,-0.6447,18.3845,0.995
16.210001,0.5555,0.0,0.0,0.5555,0.5555,-0.6347,-0.6641,18.3612,-0.6347,18.3841,0.9951
16.228002,1.111,0.5555,0.0,1.111,1.2422,-0.6147,-0.6541,18.3612,-0.6147,18.3831,0.994
16.245001,0.5883,-0.5883,0.0,0.5883,0.8319,-0.6047,-0.6641,18.3612,-0.6047,18.3831,0.9939
16.262001,1.1765,0.0,0.0,1.1765,1.1765,-0.5847,-0.6641,18.3612,-0.5847,18.3825,0.9961
16.279,1.1765,0.0,0.0,1.1765,1.1765,-0.5647,-0.6641,18.3612,-0.5647,18.3819,0.9951
16.295997,1.1767,0.0,0.0,1.1767,1.1767,-0.5447,-0.6641,18.3612,-0.5447,18.3813,0.994
16.314001,1.1109,0.5554,0.0,1.1109,1.242,-0.5247,-0.6541,18.3612,-0.5247,18.3803,0.996
16.331998,0.5556,0.0,0.0,0.5556,0.5556,-0.5147,-0.6541,18.3612,-0.5147,18.38,0.9962
16.350001,1.1109,0.0,0.0,1.1109,1.1109,-0.4947,-0.6541,18.3612,-0.4947,18.3795,0.9972
16.367001,0.5882,0.0,0.0,0.5882,0.5882,-0.4847,-0.6541,18.3612,-0.4847,18.3792,0.995
16.384001,0.5882,0.5882,0.0,0.5882,0.8319,-0.4747,-0.6441,18.3612,-0.4747,18.3786,0.9981
16.401,1.1765,-0.5883,0.5883,1.1765,1.441,-0.4547,-0.6541,18.3712,-0.4547,18.3884,0.9983
16.418001,0.5882,0.5882,0.0,0.5882,0.8318,-0.4447,-0.6441,18.3712,-0.4447,18.3878,0.9981
16.436001,1.1111,0.0,-0.5556,1.1111,1.2423,-0.4247,-0.6441,18.3612,-0.4247,18.3774,0.9982
16.454001,0.5556,-0.5556,0.0,0.5556,0.7857,-0.4147,-0.6541,18.3612,-0.4147,18.3775,0.996
16.471001,1.1765,0.5882,0.5882,1.1765,1.4409,-0.3947,-0.6441,18.3712,-0.3947,18.3867,0.9994
16.488001,0.5882,0.0,0.0,0.5882,0.5882,-0.3847,-0.6441,18.3712,-0.3847,18.3865,0.997
16.504997,0.5884,0.0,0.0,0.5884,0.5884,-0.3747,-0.6441,18.3712,-0.3747,18.3863,0.992
16.522997,1.6667,0.5556,0.0,1.6667,1.7568,-0.3447,-0.6341,18.3712,-0.3447,18.3853,0.9991
16.541,0.0,0.0,0.0,0.0,0.0,-0.3447,-0.6341,18.3712,-0.3447,18.3853,0.996
16.559,0.0,0.0,0.5556,0.0,0.5556,-0.3447,-0.6341,18.3812,-0.3447,18.3953,0.999
16.576998,1.1112,-0.5556,0.0,1.1112,1.2424,-0.3247,-0.6441,18.3812,-0.3247,18.3953,0.9932
16.595,0.5555,0.5555,0.5555,0.5555,0.9621,-0.3147,-0.6341,18.3912,-0.3147,18.4048,0.9969
16.612001,0.0,-0.5882,0.0,0.0,0.5882,-0.3147,-0.6441,18.3912,-0.3147,18.4051,0.998
16.630001,1.1111,0.5556,0.0,1.1111,1.2423,-0.2947,-0.6341,18.3912,-0.2947,18.4045,0.9911
16.648001,1.1111,0.0,-0.5556,1.1111,1.2423,-0.2747,-0.6341,18.3812,-0.2747,18.3942,0.9942
16.664997,0.0,0.0,0.0,0.0,0.0,-0.2747,-0.6341,18.3812,-0.2747,18.3942,1.0002
16.682001,1.1762,-1.1762,-0.5881,1.1762,1.7643,-0.2547,-0.6541,18.3712,-0.2547,18.3846,0.9919
