arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
1.971999,1765055845.635206,0.553,-0.372,0.243,-29.96,-56.56,-73.64,-0.172,-0.25,0.039,-54.52,32.07,-49.32
1.988998,1765055845.638089,0.553,-0.372,0.243,-29.96,-56.56,-73.64,-0.172,-0.25,0.039,-54.52,32.07,-49.32
2.005997,1765055845.666181,0.553,-0.372,0.243,-29.96,-56.56,-73.65,-0.172,-0.25,0.039,-54.52,32.07,-49.33
2.022998,1765055845.666265,0.553,-0.372,0.243,-29.96,-56.56,-73.65,-0.172,-0.25,0.039,-54.52,32.07,-49.33
2.04,1765055845.6943731,0.553,-0.372,0.243,-29.96,-56.56,-73.66,-0.172,-0.25,0.039,-54.52,32.07,-49.33
2.056999,1765055845.697377,0.553,-0.372,0.243,-29.96,-56.56,-73.66,-0.172,-0.25,0.039,-54.52,32.07,-49.34
2.073997,1765055845.75631,0.553,-0.372,0.243,-29.96,-56.56,-73.66,-0.172,-0.25,0.039,-54.52,32.07,-49.34
2.090997,1765055845.7567859,0.553,-0.372,0.243,-29.96,-56.56,-73.67,-0.172,-0.25,0.039,-54.52,32.06,-49.34
2.107998,1765055845.785215,0.553,-0.372,0.243,-29.96,-56.56,-73.67,-0.172,-0.25,0.039,-54.52,32.06,-49.35
2.124998,1765055845.7862241,0.553,-0.372,0.243,-29.96,-56.56,-73.68,-0.172,-0.25,0.039,-54.52,32.06,-49.35
2.141999,1765055845.787622,0.553,-0.372,0.243,-29.96,-56.56,-73.68,-0.172,-0.25,0.039,-54.52,32.06,-49.35
2.159049,1765055845.818055,0.553,-0.372,0.243,-29.96,-56.56,-73.69,-0.172,-0.25,0.039,-54.52,32.06,-49.36
2.175999,1765055845.8181581,0.553,-0.372,0.243,-29.96,-56.56,-73.69,-0.172,-0.25,0.039,-54.52,32.06,-49.36
2.193,1765055845.845247,0.553,-0.372,0.243,-29.96,-56.56,-73.69,-0.172,-0.25,0.039,-54.52,32.06,-49.36
2.21,1765055845.873663,0.553,-0.372,0.243,-29.96,-56.56,-73.7,-0.172,-0.25,0.039,-54.52,32.06,-49.37
2.226997,1765055845.8751638,0.553,-0.372,0.243,-29.96,-56.56,-73.7,-0.172,-0.25,0.039,-54.52,32.06,-49.37
2.244001,1765055845.9047449,0.553,-0.372,0.243,-29.96,-56.56,-73.71,-0.172,-0.25,0.039,-54.52,32.06,-49.37
2.260999,1765055845.9074078,0.553,-0.372,0.243,-29.96,-56.56,-73.71,-0.172,-0.25,0.039,-54.52,32.06,-49.38
2.278052,1765055845.934931,0.553,-0.372,0.243,-29.96,-56.56,-73.72,-0.172,-0.25,0.039,-54.52,32.06,-49.38
2.294998,1765055845.935968,0.553,-0.372,0.243,-29.96,-56.57,-73.72,-0.172,-0.25,0.039,-54.52,32.06,-49.38
2.311997,1765055845.9651682,0.553,-0.372,0.243,-29.96,-56.57,-73.72,-0.172,-0.25,0.039,-54.52,32.06,-49.39
2.328999,1765055845.9660108,0.553,-0.372,0.243,-29.96,-56.57,-73.73,-0.172,-0.25,0.039,-54.52,32.06,-49.39
2.345998,1765055845.994006,0.553,-0.372,0.243,-29.96,-56.57,-73.73,-0.172,-0.25,0.039,-54.52,32.06,-49.39
2.362998,1765055846.0263941,0.553,-0.372,0.243,-29.96,-56.57,-73.74,-0.172,-0.25,0.039,-54.52,32.06,-49.39
2.379998,1765055846.026931,0.553,-0.372,0.243,-29.96,-56.57,-73.74,-0.172,-0.25,0.039,-54.52,32.06,-49.4
2.396998,1765055846.054641,0.553,-0.372,0.243,-29.96,-56.57,-73.75,-0.172,-0.25,0.039,-54.52,32.06,-49.4
2.413997,1765055846.057255,0.553,-0.372,0.243,-29.96,-56.57,-73.75,-0.172,-0.25,0.039,-54.52,32.06,-49.4
2.431052,1765055846.085469,0.553,-0.372,0.243,-29.96,-56.57,-73.75,-0.172,-0.25,0.039,-54.52,32.06,-49.41
2.447998,1765055846.0857852,0.553,-0.372,0.243,-29.96,-56.57,-73.76,-0.172,-0.25,0.039,-54.52,32.06,-49.41
